client_id,age,job,marital,education,credit_default,mortgage
26573,43,admin_,married,university_degree,0,1
26574,33,technician,divorced,professional_course,0,1
26575,50,retired,divorced,high_school,0,1
26576,40,blue-collar,married,basic_4y,0,1
26577,47,housemaid,single,basic_9y,0,0
26578,55,entrepreneur,married,professional_course,0,1
26579,42,blue-collar,single,basic_4y,,1
26580,44,admin_,single,university_degree,0,1
26581,43,services,divorced,high_school,0,0
26582,33,entrepreneur,married,university_degree,0,1
26583,39,admin_,married,high_school,0,1
26584,50,technician,married,professional_course,0,1
26585,30,technician,single,university_degree,0,1
26586,52,retired,married,university_degree,0,1
26587,31,admin_,married,university_degree,0,1
26588,34,management,divorced,university_degree,0,1
26589,30,blue-collar,single,basic_9y,0,1
26590,30,blue-collar,married,basic_9y,,0
26591,37,management,married,university_degree,0,1
26592,50,blue-collar,married,professional_course,0,1
26593,30,blue-collar,single,high_school,0,0
26594,33,admin_,single,high_school,0,1
26595,40,self-employed,married,university_degree,,1
26596,41,services,single,high_school,,1
26597,35,self-employed,married,high_school,0,1
26598,50,self-employed,divorced,university_degree,0,1
26599,44,blue-collar,married,basic_4y,0,0
26600,41,blue-collar,married,basic_4y,0,1
26601,48,technician,divorced,professional_course,0,1
26602,52,self-employed,single,professional_course,0,0
26603,31,services,single,high_school,0,1
26604,50,technician,married,high_school,0,1
26605,43,management,married,university_degree,0,1
26606,34,unemployed,married,high_school,0,1
26607,30,services,married,high_school,0,1
26608,29,services,married,high_school,0,1
26609,53,management,married,high_school,0,0
26610,53,self-employed,divorced,professional_course,0,1
26611,31,blue-collar,single,high_school,0,0
26612,51,technician,married,professional_course,0,1
26613,31,admin_,single,university_degree,0,1
26614,57,admin_,divorced,university_degree,0,1
26615,31,blue-collar,single,high_school,0,1
26616,29,admin_,single,university_degree,0,1
26617,29,blue-collar,single,basic_9y,0,1
26618,47,admin_,married,basic_9y,0,0
26619,51,admin_,divorced,high_school,0,0
26620,51,self-employed,married,basic_9y,0,1
26621,31,unemployed,single,professional_course,0,1
26622,45,technician,divorced,professional_course,0,1
26623,31,admin_,married,university_degree,0,0
26624,30,services,married,high_school,,0
26625,31,unemployed,single,professional_course,0,0
26626,31,admin_,married,university_degree,0,0
26627,30,blue-collar,married,basic_6y,0,1
26628,51,retired,married,basic_9y,0,1
26629,52,housemaid,married,basic_9y,0,1
26630,30,blue-collar,married,basic_6y,0,1
26631,41,admin_,divorced,university_degree,0,1
26632,44,entrepreneur,married,university_degree,0,1
26633,37,admin_,single,high_school,0,1
26634,29,admin_,single,university_degree,0,1
26635,34,technician,married,professional_course,0,0
26636,31,technician,married,basic_6y,0,1
26637,31,blue-collar,single,basic_4y,0,1
26638,29,technician,single,professional_course,,0
26639,50,services,married,unknown,0,1
26640,30,technician,single,professional_course,0,0
26641,31,admin_,married,university_degree,0,1
26642,46,unemployed,married,basic_9y,0,1
26643,41,services,married,high_school,,1
26644,36,unemployed,single,basic_9y,0,1
26645,30,admin_,married,university_degree,0,1
26646,38,blue-collar,married,basic_4y,0,0
26647,39,blue-collar,married,high_school,0,1
26648,33,entrepreneur,married,university_degree,0,0
26649,29,technician,single,professional_course,,1
26650,30,unemployed,married,university_degree,0,0
26651,32,blue-collar,single,basic_4y,0,0
26652,39,management,divorced,university_degree,0,1
26653,43,technician,divorced,high_school,0,1
26654,33,unemployed,single,university_degree,0,1
26655,31,blue-collar,married,basic_9y,0,0
26656,33,blue-collar,married,basic_4y,,0
26657,53,management,married,university_degree,0,1
26658,33,blue-collar,married,basic_4y,,1
26659,36,services,single,high_school,0,0
26660,30,blue-collar,single,basic_9y,0,0
26661,41,admin_,single,university_degree,0,1
26662,37,blue-collar,divorced,professional_course,0,1
26663,34,unemployed,married,high_school,0,
26664,32,technician,married,university_degree,0,0
26665,55,admin_,married,university_degree,0,
26666,51,management,divorced,high_school,0,0
26667,32,student,single,university_degree,0,0
26668,39,blue-collar,married,basic_9y,,1
26669,56,housemaid,divorced,basic_4y,0,0
26670,37,blue-collar,divorced,professional_course,0,1
26671,29,technician,single,professional_course,,1
26672,34,blue-collar,married,basic_4y,0,0
26673,34,management,divorced,university_degree,0,0
26674,56,housemaid,divorced,basic_4y,0,1
26675,31,services,single,high_school,0,0
26676,32,management,single,university_degree,0,0
26677,41,blue-collar,married,basic_4y,0,0
26678,51,unemployed,divorced,high_school,,1
26679,56,retired,married,basic_4y,0,1
26680,34,self-employed,married,illiterate,0,1
26681,51,admin_,divorced,university_degree,0,0
26682,46,admin_,married,high_school,0,1
26683,32,blue-collar,single,basic_9y,0,1
26684,43,blue-collar,married,basic_9y,0,0
26685,41,blue-collar,married,basic_4y,0,0
26686,34,management,married,university_degree,0,0
26687,31,admin_,married,university_degree,0,1
26688,38,blue-collar,married,basic_9y,0,1
26689,34,self-employed,married,illiterate,0,1
26690,34,unemployed,married,university_degree,0,1
26691,37,management,married,basic_9y,0,1
26692,32,blue-collar,divorced,basic_9y,0,1
26693,33,services,divorced,high_school,0,0
26694,33,technician,married,unknown,0,1
26695,29,admin_,married,basic_9y,0,0
26696,31,blue-collar,single,high_school,0,1
26697,53,management,divorced,university_degree,0,1
26698,30,blue-collar,single,high_school,0,1
26699,37,blue-collar,married,basic_4y,0,1
26700,36,admin_,single,university_degree,0,0
26701,33,admin_,married,university_degree,0,1
26702,39,services,single,university_degree,,1
26703,53,housemaid,married,unknown,0,1
26704,40,services,married,basic_6y,0,0
26705,30,self-employed,single,university_degree,0,1
26706,31,technician,single,unknown,,0
26707,35,admin_,single,university_degree,0,1
26708,30,admin_,married,unknown,0,1
26709,35,admin_,single,university_degree,0,1
26710,31,admin_,single,university_degree,0,1
26711,35,admin_,married,high_school,0,1
26712,37,technician,married,professional_course,0,1
26713,36,blue-collar,single,basic_6y,0,0
26714,32,admin_,single,university_degree,0,0
26715,36,technician,single,university_degree,0,0
26716,46,blue-collar,married,basic_6y,0,0
26717,55,technician,single,university_degree,,1
26718,45,unemployed,divorced,basic_4y,,0
26719,32,admin_,single,high_school,0,1
26720,56,technician,married,professional_course,0,0
26721,31,blue-collar,married,basic_9y,,0
26722,56,management,married,university_degree,0,1
26723,50,blue-collar,married,professional_course,0,1
26724,29,self-employed,single,high_school,0,1
26725,40,management,married,unknown,0,1
26726,43,technician,married,professional_course,0,1
26727,32,services,married,high_school,0,0
26728,34,student,divorced,university_degree,0,1
26729,42,blue-collar,married,basic_9y,0,1
26730,47,management,married,university_degree,0,1
26731,35,self-employed,single,professional_course,0,1
26732,31,services,single,high_school,0,1
26733,40,blue-collar,married,basic_6y,0,1
26734,31,technician,married,high_school,0,1
26735,31,services,single,high_school,0,0
26736,33,blue-collar,single,high_school,0,1
26737,46,management,married,university_degree,0,1
26738,32,admin_,single,high_school,0,0
26739,31,admin_,married,university_degree,0,0
26740,33,blue-collar,single,basic_9y,0,1
26741,53,self-employed,divorced,university_degree,0,0
26742,32,blue-collar,divorced,basic_9y,0,1
26743,34,blue-collar,married,basic_9y,0,1
26744,30,entrepreneur,married,professional_course,0,1
26745,32,admin_,married,university_degree,0,1
26746,31,technician,single,professional_course,0,1
26747,49,unemployed,unknown,high_school,0,1
26748,35,admin_,single,university_degree,0,1
26749,30,services,married,high_school,0,0
26750,42,blue-collar,divorced,basic_4y,,0
26751,51,unemployed,married,high_school,0,1
26752,30,admin_,single,university_degree,0,0
26753,36,blue-collar,married,high_school,0,0
26754,52,technician,divorced,university_degree,0,1
26755,51,admin_,divorced,university_degree,0,0
26756,34,self-employed,married,illiterate,0,1
26757,55,management,divorced,university_degree,0,1
26758,29,technician,single,professional_course,,0
26759,51,admin_,divorced,university_degree,0,1
26760,39,entrepreneur,married,professional_course,0,1
26761,31,technician,single,professional_course,0,1
26762,48,admin_,divorced,high_school,0,0
26763,30,blue-collar,married,basic_9y,0,1
26764,50,admin_,single,university_degree,0,1
26765,32,admin_,married,university_degree,0,1
26766,35,unemployed,married,basic_4y,0,0
26767,36,blue-collar,married,basic_9y,0,0
26768,40,blue-collar,single,basic_9y,0,1
26769,39,entrepreneur,married,university_degree,0,1
26770,39,management,married,unknown,0,0
26771,57,management,divorced,university_degree,,1
26772,30,admin_,married,basic_9y,0,1
26773,51,unemployed,divorced,high_school,,1
26774,39,management,married,unknown,0,1
26775,54,housemaid,divorced,university_degree,0,1
26776,31,technician,single,unknown,,1
26777,31,admin_,single,university_degree,0,1
26778,33,blue-collar,married,basic_9y,,1
26779,47,blue-collar,married,basic_6y,0,1
26780,39,admin_,single,high_school,0,1
26781,29,services,married,basic_9y,0,1
26782,31,admin_,married,university_degree,,1
26783,50,admin_,married,basic_9y,0,0
26784,30,services,married,basic_9y,0,1
26785,33,admin_,married,university_degree,0,1
26786,29,services,married,basic_9y,0,0
26787,30,blue-collar,single,unknown,0,1
26788,38,management,single,basic_9y,,1
26789,33,admin_,single,university_degree,0,1
26790,41,blue-collar,married,basic_4y,0,0
26791,39,entrepreneur,married,university_degree,0,0
26792,29,unemployed,married,basic_4y,,1
26793,49,self-employed,married,university_degree,0,0
26794,42,entrepreneur,single,basic_4y,0,1
26795,45,technician,single,professional_course,0,1
26796,31,technician,married,professional_course,0,1
26797,29,entrepreneur,married,university_degree,0,1
26798,53,admin_,divorced,high_school,0,1
26799,53,self-employed,single,university_degree,0,0
26800,46,entrepreneur,divorced,basic_9y,0,1
26801,49,services,married,basic_4y,0,0
26802,43,technician,married,high_school,0,1
26803,39,technician,married,university_degree,0,0
26804,38,entrepreneur,married,university_degree,0,1
26805,33,unemployed,single,university_degree,0,0
26806,51,self-employed,married,university_degree,0,1
26807,45,management,married,professional_course,0,1
26808,32,self-employed,single,university_degree,0,1
26809,30,technician,single,professional_course,0,1
26810,38,services,married,basic_6y,0,1
26811,44,self-employed,married,basic_9y,0,1
26812,39,services,single,university_degree,,1
26813,32,services,married,basic_4y,,0
26814,50,unemployed,married,high_school,0,0
26815,50,blue-collar,married,professional_course,0,0
26816,31,services,married,professional_course,0,0
26817,41,management,married,basic_9y,0,0
26818,30,technician,single,university_degree,0,0
26819,29,admin_,single,high_school,0,1
26820,36,technician,single,professional_course,0,1
26821,36,technician,single,professional_course,0,1
26822,43,blue-collar,married,basic_6y,0,1
26823,46,technician,married,professional_course,0,0
26824,38,management,single,university_degree,0,1
26825,38,management,married,university_degree,0,0
26826,29,admin_,single,university_degree,0,1
26827,30,blue-collar,married,basic_9y,0,1
26828,29,blue-collar,single,basic_4y,0,1
26829,36,services,married,high_school,0,1
26830,36,technician,single,professional_course,0,1
26831,33,services,married,high_school,,0
26832,33,admin_,divorced,university_degree,0,1
26833,39,entrepreneur,married,professional_course,0,
26834,30,admin_,single,university_degree,0,1
26835,33,admin_,married,high_school,0,0
26836,52,management,married,university_degree,0,1
26837,33,admin_,single,university_degree,0,0
26838,46,technician,divorced,professional_course,0,1
26839,35,blue-collar,married,basic_9y,,1
26840,34,entrepreneur,married,university_degree,0,1
26841,57,management,married,professional_course,,1
26842,43,technician,single,professional_course,,
26843,38,management,married,university_degree,0,1
26844,33,admin_,married,university_degree,,1
26845,36,admin_,single,university_degree,0,0
26846,31,admin_,single,university_degree,0,0
26847,41,services,single,basic_9y,0,1
26848,33,admin_,divorced,university_degree,0,1
26849,35,technician,married,university_degree,0,0
26850,39,services,single,high_school,0,0
26851,30,self-employed,married,professional_course,0,1
26852,36,blue-collar,married,basic_9y,0,1
26853,50,management,married,university_degree,0,1
26854,31,blue-collar,single,basic_9y,0,1
26855,31,services,divorced,high_school,0,1
26856,36,technician,married,professional_course,0,0
26857,33,admin_,married,university_degree,0,
26858,30,services,married,high_school,0,1
26859,32,admin_,married,university_degree,0,1
26860,41,management,divorced,basic_6y,0,1
26861,41,management,divorced,basic_6y,0,1
26862,41,management,divorced,basic_6y,0,0
26863,22,blue-collar,single,basic_4y,0,1
26864,35,admin_,married,university_degree,0,0
26865,31,admin_,single,university_degree,0,0
26866,30,technician,single,university_degree,0,0
26867,34,management,married,university_degree,0,1
26868,29,admin_,single,university_degree,0,1
26869,39,management,married,university_degree,0,1
26870,52,services,married,basic_6y,0,1
26871,32,admin_,single,university_degree,0,1
